Region;Country;Sales_Reps;First _Name;Last _Name;Gender;Age;Rank _Levels;Stores;Products;Years;N_Months;Revenue;Months
U.K.;England;Jansen B.;Jansen;Brown;Male;46;A1;Store 1;Laptops;2019;August;8209.929974;201908
U.K.;England;Jansen B.;Jansen;Brown;Male;46;A1;Store 1;Assessories;2019;August;13142.73461;201908
U.K.;England;Jansen B.;Jansen;Brown;Male;46;A1;Store 1;Tablets;2019;August;2165.073926;201908
U.K.;England;Claire P.;Claire;Pullman;Female;38;B2;Store 4;Smartphones;2019;August;29068.12588;201908
U.K.;England;Claire P.;Claire;Pullman;Female;38;B2;Store 4;Laptops;2019;August;4291.795658;201908
U.K.;England;Claire P.;Claire;Pullman;Female;38;B2;Store 4;Assessories;2019;August;2394.565173;201908
U.K.;England;Claire P.;Claire;Pullman;Female;38;B2;Store 4;Tablets;2019;August;2342.815986;201908
U.K.;England;Simon W.;Simon;Walsh;Male;25;D5;Store 5;Smartphones;2019;August;25445.31011;201908
U.K.;England;Simon W.;Simon;Walsh;Male;25;D5;Store 5;Laptops;2019;August;906.0581376;201908
U.K.;England;Simon W.;Simon;Walsh;Male;25;D5;Store 5;Assessories;2019;August;7199.00181;201908
U.K.;England;Simon W.;Simon;Walsh;Male;25;D5;Store 5;Tablets;2019;August;569.9054592;201908
U.K.;Wales;Trevor P.;Trevor;Parr;Male;32;D4;Store 3;Smartphones;2019;August;20153.55199;201908
U.K.;Wales;Trevor P.;Trevor;Parr;Male;32;D4;Store 3;Laptops;2019;August;5042.740497;201908
U.K.;Wales;Trevor P.;Trevor;Parr;Male;32;D4;Store 3;Assessories;2019;August;17339.8193;201908
U.K.;Wales;Trevor P.;Trevor;Parr;Male;32;D4;Store 3;Tablets;2019;August;6793.275203;201908
U.S.A.;Ohio;George C.;George;Campbell;Male;32;D4;Store 3;Smartphones;2019;August;13953.55611;201908
U.S.A.;Ohio;George C.;George;Campbell;Male;32;D4;Store 3;Laptops;2019;August;1099.047734;201908
U.S.A.;Ohio;George C.;George;Campbell;Male;32;D4;Store 3;Assessories;2019;August;13029.86685;201908
U.S.A.;Ohio;George C.;George;Campbell;Male;32;D4;Store 3;Tablets;2019;August;1310.406451;201908
U.S.A.;Las Vegas;Emma J.;Emma;Jones;Female;28;D5;Store 5;Smartphones;2019;August;6846.61895;201908
U.S.A.;Las Vegas;Emma J.;Emma;Jones;Female;28;D5;Store 5;Laptops;2019;August;806.7962327;201908
U.S.A.;Las Vegas;Emma J.;Emma;Jones;Female;28;D5;Store 5;Assessories;2019;August;1477.101226;201908
U.S.A.;Las Vegas;Emma J.;Emma;Jones;Female;28;D5;Store 5;Tablets;2019;August;174.65037;201908
U.S.A.;New York;Bryan K.;Bryan;Kingston;Male;27;A1;Store 1;Smartphones;2019;August;18493.24268;201908
U.S.A.;New York;Bryan K.;Bryan;Kingston;Male;27;A1;Store 1;Laptops;2019;August;3612.259639;201908
U.S.A.;New York;Bryan K.;Bryan;Kingston;Male;27;A1;Store 1;Assessories;2019;August;9991.254874;201908
U.S.A.;New York;Bryan K.;Bryan;Kingston;Male;27;A1;Store 1;Tablets;2019;August;7391.799411;201908
Asia;Hong Kong;Louis N.;Louis;Ng;Male;44;A1;Store 1;Smartphones;2019;September;133469.3707;201909
Asia;Hong Kong;Louis N.;Louis;Ng;Male;44;A1;Store 1;Laptops;2019;September;23308.98403;201909
Asia;Hong Kong;Louis N.;Louis;Ng;Male;44;A1;Store 1;Assessories;2019;September;12195.43125;201909
Asia;Hong Kong;Louis N.;Louis;Ng;Male;44;A1;Store 1;Tablets;2019;September;13318.99253;201909
Asia;Hong Kong;Winnie C.;Winnie;Cheung;Female;35;C3;Store 2;Smartphones;2019;September;3070.142248;201909
Asia;Hong Kong;Winnie C.;Winnie;Cheung;Female;35;C3;Store 2;Laptops;2019;September;1645.1997;201909
Asia;Hong Kong;Winnie C.;Winnie;Cheung;Female;35;C3;Store 2;Assessories;2019;September;3596.758074;201909
Asia;Hong Kong;Winnie C.;Winnie;Cheung;Female;35;C3;Store 2;Tablets;2019;September;1272.991023;201909
Asia;Hong Kong;Edson L.;Edson;Lau;Male;28;D5;Store 5;Smartphones;2019;September;36194.03343;201909
Asia;Hong Kong;Edson L.;Edson;Lau;Male;28;D5;Store 5;Laptops;2019;September;1182.864292;201909
Asia;Hong Kong;Edson L.;Edson;Lau;Male;28;D5;Store 5;Assessories;2019;September;6672.635424;201909
Asia;Hong Kong;Edson L.;Edson;Lau;Male;28;D5;Store 5;Tablets;2019;September;781.7199667;201909
Asia;Japan;Toshiro T.;Toshiro;Takuji;Male;36;B2;Store 4;Smartphones;2019;September;7749.211719;201909
Asia;Japan;Toshiro T.;Toshiro;Takuji;Male;36;B2;Store 4;Laptops;2019;September;1671.177688;201909
Asia;Japan;Toshiro T.;Toshiro;Takuji;Male;36;B2;Store 4;Assessories;2019;September;4594.04358;201909
Asia;Japan;Toshiro T.;Toshiro;Takuji;Male;36;B2;Store 4;Tablets;2019;September;2379.281591;201909
Asia;Japan;Yui M.;Yui;Matsuko;Female;32;D4;Store 3;Smartphones;2019;September;9914.941003;201909
Asia;Japan;Yui M.;Yui;Matsuko;Female;32;D4;Store 3;Laptops;2019;September;1379.69581;201909
Asia;Japan;Yui M.;Yui;Matsuko;Female;32;D4;Store 3;Assessories;2019;September;2460.515694;201909
Asia;Japan;Yui M.;Yui;Matsuko;Female;32;D4;Store 3;Tablets;2019;September;2657.861486;201909
Asia;Singapore;Andrew T.;Andrew;Tan;Male;45;A1;Store 1;Smartphones;2019;September;228055.0722;201909
Asia;Singapore;Andrew T.;Andrew;Tan;Male;45;A1;Store 1;Laptops;2019;September;26730.23208;201909
Asia;Singapore;Andrew T.;Andrew;Tan;Male;45;A1;Store 1;Assessories;2019;September;11424.19326;201909
Asia;Singapore;Andrew T.;Andrew;Tan;Male;45;A1;Store 1;Tablets;2019;September;11401.24257;201909
Asia;Singapore;Jason W.;Jason;Wong;Male;38;B2;Store 4;Smartphones;2019;September;26966.43834;201909
Asia;Singapore;Jason W.;Jason;Wong;Male;38;B2;Store 4;Laptops;2019;September;2537.776822;201909
Asia;Singapore;Jason W.;Jason;Wong;Male;38;B2;Store 4;Assessories;2019;September;7907.834647;201909
Asia;Singapore;Jason W.;Jason;Wong;Male;38;B2;Store 4;Tablets;2019;September;1117.031905;201909
Asia;Singapore;Michelle L.;Michelle;Lim;Female;29;D5;Store 5;Smartphones;2019;September;16288.40248;201909
Asia;Singapore;Michelle L.;Michelle;Lim;Female;29;D5;Store 5;Laptops;2019;September;4597.895716;201909
Asia;Singapore;Michelle L.;Michelle;Lim;Female;29;D5;Store 5;Assessories;2019;September;6354.765144;201909
Asia;Singapore;Michelle L.;Michelle;Lim;Female;29;D5;Store 5;Tablets;2019;September;2320.47148;201909
Asia;Taiwan;Dennis C.;Dennis;Cheng;Male;35;B2;Store 4;Smartphones;2019;September;69053.59204;201909
Asia;Taiwan;Dennis C.;Dennis;Cheng;Male;35;B2;Store 4;Laptops;2019;September;702.45439;201909
Asia;Taiwan;Dennis C.;Dennis;Cheng;Male;35;B2;Store 4;Assessories;2019;September;4710.093144;201909
Asia;Taiwan;Dennis C.;Dennis;Cheng;Male;35;B2;Store 4;Tablets;2019;September;3582.42321;201909
Asia;Taiwan;Aaron C.;Aaron;Cheng;Male;32;D4;Store 3;Smartphones;2019;September;22090.56861;201909
Asia;Taiwan;Aaron C.;Aaron;Cheng;Male;32;D4;Store 3;Laptops;2019;September;657.1718966;201909
Asia;Taiwan;Aaron C.;Aaron;Cheng;Male;32;D4;Store 3;Assessories;2019;September;5157.639942;201909
Asia;Taiwan;Aaron C.;Aaron;Cheng;Male;32;D4;Store 3;Tablets;2019;September;1672.175474;201909
U.K.;England;Jansen B.;Jansen;Brown;Male;46;A1;Store 1;Smartphones;2019;September;68642.23162;201909
U.K.;England;Jansen B.;Jansen;Brown;Male;46;A1;Store 1;Laptops;2019;September;2052.917563;201909
U.K.;England;Jansen B.;Jansen;Brown;Male;46;A1;Store 1;Assessories;2019;September;32401.68159;201909
U.K.;England;Jansen B.;Jansen;Brown;Male;46;A1;Store 1;Tablets;2019;September;8428.793856;201909
U.K.;England;Claire P.;Claire;Pullman;Female;38;B2;Store 4;Smartphones;2019;September;37472.11213;201909
U.K.;England;Claire P.;Claire;Pullman;Female;38;B2;Store 4;Laptops;2019;September;3341.161777;201909
U.K.;England;Claire P.;Claire;Pullman;Female;38;B2;Store 4;Assessories;2019;September;9384.734104;201909
U.K.;England;Claire P.;Claire;Pullman;Female;38;B2;Store 4;Tablets;2019;September;1282.156937;201909
U.K.;England;Simon W.;Simon;Walsh;Male;25;D5;Store 5;Smartphones;2019;September;17090.78112;201909
U.K.;England;Simon W.;Simon;Walsh;Male;25;D5;Store 5;Laptops;2019;September;855.0640224;201909
U.K.;England;Simon W.;Simon;Walsh;Male;25;D5;Store 5;Assessories;2019;September;1608.98556;201909
U.K.;England;Simon W.;Simon;Walsh;Male;25;D5;Store 5;Tablets;2019;September;2046.044045;201909
U.K.;Wales;Trevor P.;Trevor;Parr;Male;32;D4;Store 3;Smartphones;2019;September;53092.53753;201909
U.K.;Wales;Trevor P.;Trevor;Parr;Male;32;D4;Store 3;Laptops;2019;September;7141.665071;201909
U.K.;Wales;Trevor P.;Trevor;Parr;Male;32;D4;Store 3;Assessories;2019;September;11670.5086;201909
U.K.;Wales;Trevor P.;Trevor;Parr;Male;32;D4;Store 3;Tablets;2019;September;6896.005294;201909
U.S.A.;Ohio;George C.;George;Campbell;Male;32;D4;Store 3;Smartphones;2019;September;13681.32434;201909
U.S.A.;Ohio;George C.;George;Campbell;Male;32;D4;Store 3;Laptops;2019;September;5269.972422;201909
U.S.A.;Ohio;George C.;George;Campbell;Male;32;D4;Store 3;Assessories;2019;September;8372.92547;201909
U.S.A.;Ohio;George C.;George;Campbell;Male;32;D4;Store 3;Tablets;2019;September;2017.912512;201909
U.S.A.;Las Vegas;Emma J.;Emma;Jones;Female;28;D5;Store 5;Smartphones;2019;September;10046.291;201909
U.S.A.;Las Vegas;Emma J.;Emma;Jones;Female;28;D5;Store 5;Laptops;2019;September;156.1700045;201909
U.S.A.;Las Vegas;Emma J.;Emma;Jones;Female;28;D5;Store 5;Assessories;2019;September;3660.118862;201909
U.S.A.;Las Vegas;Emma J.;Emma;Jones;Female;28;D5;Store 5;Tablets;2019;September;922.4889569;201909
U.S.A.;New York;Bryan K.;Bryan;Kingston;Male;27;A1;Store 1;Smartphones;2019;September;19308.58817;201909
U.S.A.;New York;Bryan K.;Bryan;Kingston;Male;27;A1;Store 1;Laptops;2019;September;9458.050646;201909
U.S.A.;New York;Bryan K.;Bryan;Kingston;Male;27;A1;Store 1;Assessories;2019;September;20021.64353;201909
U.S.A.;New York;Bryan K.;Bryan;Kingston;Male;27;A1;Store 1;Tablets;2019;September;3975.969522;201909
Asia;Hong Kong;Louis N.;Louis;Ng;Male;44;A1;Store 1;Smartphones;2019;September;189713.603;201909
Asia;Hong Kong;Louis N.;Louis;Ng;Male;44;A1;Store 1;Laptops;2019;September;10786.05298;201909
Asia;Hong Kong;Louis N.;Louis;Ng;Male;44;A1;Store 1;Assessories;2019;September;9030.322847;201909
Asia;Hong Kong;Louis N.;Louis;Ng;Male;44;A1;Store 1;Tablets;2019;September;9991.020534;201909
Asia;Hong Kong;Winnie C.;Winnie;Cheung;Female;35;C3;Store 2;Smartphones;2019;September;4386.476748;201909
Asia;Hong Kong;Winnie C.;Winnie;Cheung;Female;35;C3;Store 2;Laptops;2019;September;860.039329;201909
Asia;Hong Kong;Winnie C.;Winnie;Cheung;Female;35;C3;Store 2;Assessories;2019;September;1469.185263;201909
Asia;Hong Kong;Winnie C.;Winnie;Cheung;Female;35;C3;Store 2;Tablets;2019;September;1798.849866;201909
Asia;Hong Kong;Edson L.;Edson;Lau;Male;28;D5;Store 5;Smartphones;2019;September;3977.385431;201909
Asia;Hong Kong;Edson L.;Edson;Lau;Male;28;D5;Store 5;Laptops;2019;September;2210.223537;201909
Asia;Hong Kong;Edson L.;Edson;Lau;Male;28;D5;Store 5;Assessories;2019;September;5990.889996;201909
Asia;Hong Kong;Edson L.;Edson;Lau;Male;28;D5;Store 5;Tablets;2019;September;2648.470487;201909
Asia;Japan;Toshiro T.;Toshiro;Takuji;Male;36;B2;Store 4;Smartphones;2019;September;36496.56418;201909
Asia;Japan;Toshiro T.;Toshiro;Takuji;Male;36;B2;Store 4;Laptops;2019;September;746.9225876;201909
Asia;Japan;Toshiro T.;Toshiro;Takuji;Male;36;B2;Store 4;Assessories;2019;September;6324.669277;201909
Asia;Japan;Toshiro T.;Toshiro;Takuji;Male;36;B2;Store 4;Tablets;2019;September;1706.307214;201909
Asia;Japan;Yui M.;Yui;Matsuko;Female;32;D4;Store 3;Smartphones;2019;September;14953.01765;201909
Asia;Japan;Yui M.;Yui;Matsuko;Female;32;D4;Store 3;Laptops;2019;September;987.4462827;201909
Asia;Japan;Yui M.;Yui;Matsuko;Female;32;D4;Store 3;Assessories;2019;September;4102.2402;201909
Asia;Japan;Yui M.;Yui;Matsuko;Female;32;D4;Store 3;Tablets;2019;September;1913.082555;201909
Asia;Singapore;Andrew T.;Andrew;Tan;Male;45;A1;Store 1;Smartphones;2019;September;232268.3352;201909
Asia;Singapore;Andrew T.;Andrew;Tan;Male;45;A1;Store 1;Laptops;2019;September;22530.44599;201909
Asia;Singapore;Andrew T.;Andrew;Tan;Male;45;A1;Store 1;Assessories;2019;September;63494.62369;201909
Asia;Singapore;Andrew T.;Andrew;Tan;Male;45;A1;Store 1;Tablets;2019;September;14158.28702;201909
Asia;Singapore;Jason W.;Jason;Wong;Male;38;B2;Store 4;Smartphones;2019;September;30247.70302;201909
Asia;Singapore;Jason W.;Jason;Wong;Male;38;B2;Store 4;Laptops;2019;September;655.6746341;201909
Asia;Singapore;Jason W.;Jason;Wong;Male;38;B2;Store 4;Assessories;2019;September;2310.455871;201909
Asia;Singapore;Jason W.;Jason;Wong;Male;38;B2;Store 4;Tablets;2019;September;2690.280611;201909
Asia;Singapore;Michelle L.;Michelle;Lim;Female;29;D5;Store 5;Smartphones;2019;September;40090.07907;201909
Asia;Singapore;Michelle L.;Michelle;Lim;Female;29;D5;Store 5;Laptops;2019;September;3339.93873;201909
Asia;Singapore;Michelle L.;Michelle;Lim;Female;29;D5;Store 5;Assessories;2019;September;2736.9342;201909
Asia;Singapore;Michelle L.;Michelle;Lim;Female;29;D5;Store 5;Tablets;2019;September;1701.911071;201909
Asia;Taiwan;Dennis C.;Dennis;Cheng;Male;35;B2;Store 4;Smartphones;2019;September;8389.656028;201909
Asia;Taiwan;Dennis C.;Dennis;Cheng;Male;35;B2;Store 4;Laptops;2019;September;1710.942143;201909
Asia;Taiwan;Dennis C.;Dennis;Cheng;Male;35;B2;Store 4;Assessories;2019;September;9744.580526;201909
Asia;Taiwan;Dennis C.;Dennis;Cheng;Male;35;B2;Store 4;Tablets;2019;September;1749.314037;201909
Asia;Taiwan;Aaron C.;Aaron;Cheng;Male;32;D4;Store 3;Smartphones;2019;September;9100.161302;201909
Asia;Taiwan;Aaron C.;Aaron;Cheng;Male;32;D4;Store 3;Laptops;2019;September;727.9621574;201909
Asia;Taiwan;Aaron C.;Aaron;Cheng;Male;32;D4;Store 3;Assessories;2019;September;2356.251534;201909
Asia;Taiwan;Aaron C.;Aaron;Cheng;Male;32;D4;Store 3;Tablets;2019;September;397.4870592;201909
U.K.;England;Jansen B.;Jansen;Brown;Male;46;A1;Store 1;Smartphones;2019;September;47818.30193;201909
U.K.;England;Jansen B.;Jansen;Brown;Male;46;A1;Store 1;Laptops;2019;September;6383.156035;201909
U.K.;England;Jansen B.;Jansen;Brown;Male;46;A1;Store 1;Assessories;2019;September;34117.21632;201909
U.K.;England;Jansen B.;Jansen;Brown;Male;46;A1;Store 1;Tablets;2019;September;6126.824525;201909
U.K.;England;Claire P.;Claire;Pullman;Female;38;B2;Store 4;Smartphones;2019;September;32498.42297;201909
U.K.;England;Claire P.;Claire;Pullman;Female;38;B2;Store 4;Laptops;2019;September;3823.721391;201909
U.K.;England;Claire P.;Claire;Pullman;Female;38;B2;Store 4;Assessories;2019;September;9503.31089;201909
U.K.;England;Claire P.;Claire;Pullman;Female;38;B2;Store 4;Tablets;2019;September;500.7234516;201909
U.K.;England;Simon W.;Simon;Walsh;Male;25;D5;Store 5;Smartphones;2019;September;16652.90915;201909
U.K.;England;Simon W.;Simon;Walsh;Male;25;D5;Store 5;Laptops;2019;September;2278.587494;201909
U.K.;England;Simon W.;Simon;Walsh;Male;25;D5;Store 5;Assessories;2019;September;1710.11841;201909
U.K.;England;Simon W.;Simon;Walsh;Male;25;D5;Store 5;Tablets;2019;September;790.1744256;201909
U.K.;Wales;Trevor P.;Trevor;Parr;Male;32;D4;Store 3;Smartphones;2019;September;36061.79223;201909
U.K.;Wales;Trevor P.;Trevor;Parr;Male;32;D4;Store 3;Laptops;2019;September;8722.002923;201909
U.K.;Wales;Trevor P.;Trevor;Parr;Male;32;D4;Store 3;Assessories;2019;September;16531.96723;201909
U.K.;Wales;Trevor P.;Trevor;Parr;Male;32;D4;Store 3;Tablets;2019;September;2883.661434;201909
U.S.A.;Ohio;George C.;George;Campbell;Male;32;D4;Store 3;Smartphones;2019;September;11456.92504;201909
U.S.A.;Ohio;George C.;George;Campbell;Male;32;D4;Store 3;Laptops;2019;September;4927.611696;201909
U.S.A.;Ohio;George C.;George;Campbell;Male;32;D4;Store 3;Assessories;2019;September;7987.46403;201909
U.S.A.;Ohio;George C.;George;Campbell;Male;32;D4;Store 3;Tablets;2019;September;2399.913062;201909
U.S.A.;Las Vegas;Emma J.;Emma;Jones;Female;28;D5;Store 5;Smartphones;2019;September;11117.54043;201909
U.S.A.;Las Vegas;Emma J.;Emma;Jones;Female;28;D5;Store 5;Laptops;2019;September;1750.927933;201909
U.S.A.;Las Vegas;Emma J.;Emma;Jones;Female;28;D5;Store 5;Assessories;2019;September;685.8686016;201909
U.S.A.;Las Vegas;Emma J.;Emma;Jones;Female;28;D5;Store 5;Tablets;2019;September;126.4719053;201909
U.S.A.;New York;Bryan K.;Bryan;Kingston;Male;27;A1;Store 1;Smartphones;2019;September;60928.11635;201909
U.S.A.;New York;Bryan K.;Bryan;Kingston;Male;27;A1;Store 1;Laptops;2019;September;1083.84263;201909
U.S.A.;New York;Bryan K.;Bryan;Kingston;Male;27;A1;Store 1;Assessories;2019;September;12029.10509;201909
U.S.A.;New York;Bryan K.;Bryan;Kingston;Male;27;A1;Store 1;Tablets;2019;September;2133.559443;201909
Asia;Hong Kong;Louis N.;Louis;Ng;Male;44;A1;Store 1;Smartphones;2019;October;134831.7036;201910
Asia;Hong Kong;Louis N.;Louis;Ng;Male;44;A1;Store 1;Laptops;2019;October;29406.82204;201910
Asia;Hong Kong;Louis N.;Louis;Ng;Male;44;A1;Store 1;Assessories;2019;October;38621.51693;201910
Asia;Hong Kong;Louis N.;Louis;Ng;Male;44;A1;Store 1;Tablets;2019;October;22721.91667;201910
Asia;Hong Kong;Winnie C.;Winnie;Cheung;Female;35;C3;Store 2;Smartphones;2019;October;47675.04843;201910
Asia;Hong Kong;Winnie C.;Winnie;Cheung;Female;35;C3;Store 2;Laptops;2019;October;7736.5159;201910
Asia;Hong Kong;Winnie C.;Winnie;Cheung;Female;35;C3;Store 2;Assessories;2019;October;6679.123191;201910
Asia;Hong Kong;Winnie C.;Winnie;Cheung;Female;35;C3;Store 2;Tablets;2019;October;2810.428358;201910
Asia;Hong Kong;Edson L.;Edson;Lau;Male;28;D5;Store 5;Smartphones;2019;October;61032.93221;201910
Asia;Hong Kong;Edson L.;Edson;Lau;Male;28;D5;Store 5;Laptops;2019;October;3114.0097;201910
Asia;Hong Kong;Edson L.;Edson;Lau;Male;28;D5;Store 5;Assessories;2019;October;16870.04374;201910
Asia;Hong Kong;Edson L.;Edson;Lau;Male;28;D5;Store 5;Tablets;2019;October;5153.906534;201910
Asia;Japan;Toshiro T.;Toshiro;Takuji;Male;36;B2;Store 4;Smartphones;2019;October;34020.46285;201910
Asia;Japan;Toshiro T.;Toshiro;Takuji;Male;36;B2;Store 4;Laptops;2019;October;6276.355615;201910
Asia;Japan;Toshiro T.;Toshiro;Takuji;Male;36;B2;Store 4;Assessories;2019;October;8232.155101;201910
Asia;Japan;Toshiro T.;Toshiro;Takuji;Male;36;B2;Store 4;Tablets;2019;October;4061.001903;201910
Asia;Japan;Yui M.;Yui;Matsuko;Female;32;D4;Store 3;Smartphones;2019;October;58238.97206;201910
Asia;Japan;Yui M.;Yui;Matsuko;Female;32;D4;Store 3;Laptops;2019;October;3491.827716;201910
Asia;Japan;Yui M.;Yui;Matsuko;Female;32;D4;Store 3;Assessories;2019;October;14386.86238;201910
Asia;Japan;Yui M.;Yui;Matsuko;Female;32;D4;Store 3;Tablets;2019;October;1588.964035;201910
Asia;Singapore;Andrew T.;Andrew;Tan;Male;45;A1;Store 1;Smartphones;2019;October;101916.0304;201910
Asia;Singapore;Andrew T.;Andrew;Tan;Male;45;A1;Store 1;Laptops;2019;October;32580.06153;201910
Asia;Singapore;Andrew T.;Andrew;Tan;Male;45;A1;Store 1;Assessories;2019;October;137828.6413;201910
Asia;Singapore;Andrew T.;Andrew;Tan;Male;45;A1;Store 1;Tablets;2019;October;26701.24365;201910
Asia;Singapore;Jason W.;Jason;Wong;Male;38;B2;Store 4;Smartphones;2019;October;83256.29725;201910
Asia;Singapore;Jason W.;Jason;Wong;Male;38;B2;Store 4;Laptops;2019;October;4805.00814;201910
Asia;Singapore;Jason W.;Jason;Wong;Male;38;B2;Store 4;Assessories;2019;October;9623.488558;201910
Asia;Singapore;Jason W.;Jason;Wong;Male;38;B2;Store 4;Tablets;2019;October;3686.647659;201910
Asia;Singapore;Michelle L.;Michelle;Lim;Female;29;D5;Store 5;Smartphones;2019;October;43474.70769;201910
Asia;Singapore;Michelle L.;Michelle;Lim;Female;29;D5;Store 5;Laptops;2019;October;6975.621769;201910
Asia;Singapore;Michelle L.;Michelle;Lim;Female;29;D5;Store 5;Assessories;2019;October;18373.08985;201910
Asia;Singapore;Michelle L.;Michelle;Lim;Female;29;D5;Store 5;Tablets;2019;October;2045.404708;201910
Asia;Taiwan;Dennis C.;Dennis;Cheng;Male;35;B2;Store 4;Smartphones;2019;October;31247.58475;201910
Asia;Taiwan;Dennis C.;Dennis;Cheng;Male;35;B2;Store 4;Laptops;2019;October;15567.14274;201910
Asia;Taiwan;Dennis C.;Dennis;Cheng;Male;35;B2;Store 4;Assessories;2019;October;11856.69723;201910
Asia;Taiwan;Dennis C.;Dennis;Cheng;Male;35;B2;Store 4;Tablets;2019;October;790.3829187;201910
Asia;Taiwan;Aaron C.;Aaron;Cheng;Male;32;D4;Store 3;Smartphones;2019;October;27462.02345;201910
Asia;Taiwan;Aaron C.;Aaron;Cheng;Male;32;D4;Store 3;Laptops;2019;October;386.908704;201910
Asia;Taiwan;Aaron C.;Aaron;Cheng;Male;32;D4;Store 3;Assessories;2019;October;8953.576905;201910
Asia;Taiwan;Aaron C.;Aaron;Cheng;Male;32;D4;Store 3;Tablets;2019;October;3697.101757;201910
U.K.;England;Jansen B.;Jansen;Brown;Male;46;A1;Store 1;Smartphones;2019;October;146369.2897;201910
U.K.;England;Jansen B.;Jansen;Brown;Male;46;A1;Store 1;Laptops;2019;October;8974.585734;201910
U.K.;England;Jansen B.;Jansen;Brown;Male;46;A1;Store 1;Assessories;2019;October;23552.95625;201910
U.K.;England;Jansen B.;Jansen;Brown;Male;46;A1;Store 1;Tablets;2019;October;14199.85882;201910
U.K.;England;Claire P.;Claire;Pullman;Female;38;B2;Store 4;Smartphones;2019;October;94027.22815;201910
U.K.;England;Claire P.;Claire;Pullman;Female;38;B2;Store 4;Laptops;2019;October;6691.420218;201910
U.K.;England;Claire P.;Claire;Pullman;Female;38;B2;Store 4;Assessories;2019;October;9388.354248;201910
U.K.;England;Claire P.;Claire;Pullman;Female;38;B2;Store 4;Tablets;2019;October;3496.770321;201910
U.K.;England;Simon W.;Simon;Walsh;Male;25;D5;Store 5;Smartphones;2019;October;37531.33563;201910
U.K.;England;Simon W.;Simon;Walsh;Male;25;D5;Store 5;Laptops;2019;October;6532.966627;201910
U.K.;England;Simon W.;Simon;Walsh;Male;25;D5;Store 5;Assessories;2019;October;7952.87805;201910
U.K.;England;Simon W.;Simon;Walsh;Male;25;D5;Store 5;Tablets;2019;October;4468.636224;201910
U.K.;Wales;Trevor P.;Trevor;Parr;Male;32;D4;Store 3;Smartphones;2019;October;200836.2468;201910
U.K.;Wales;Trevor P.;Trevor;Parr;Male;32;D4;Store 3;Laptops;2019;October;7443.304611;201910
U.K.;Wales;Trevor P.;Trevor;Parr;Male;32;D4;Store 3;Assessories;2019;October;6873.762823;201910
U.K.;Wales;Trevor P.;Trevor;Parr;Male;32;D4;Store 3;Tablets;2019;October;17080.57185;201910
U.S.A.;Ohio;George C.;George;Campbell;Male;32;D4;Store 3;Smartphones;2019;October;17002.06785;201910
